round,loss,accuracy,f1,precision,recall
1,0.6453574563318398,0.61875,0.3406805271799776,0.5375119249618514,0.5000738386167201
2,0.46289154153782874,0.7526171875,0.6109145778284529,0.7716114255345239,0.6711604296304408
3,0.5202985578676453,0.6618359375,0.4539187184515645,0.7925784434212776,0.5602549323623401
4,0.23867066114209592,0.9323828125,0.8210185062761561,0.7740746664275071,0.9174477608903664
5,0.21859358453948516,0.9114453125,0.8344386067847205,0.838966878487588,0.8788072150423306
6,0.16912545108410995,0.969140625,0.9210999401151964,0.889558356479574,0.9652411446368317
7,0.17483552394987784,0.9453125,0.891104448544999,0.873391018382369,0.9341189571493416
8,0.14244337119103875,0.9576953125,0.8369168113596532,0.7819698772761083,0.9589991657391557
9,0.11776205796486465,0.971796875,0.8766212523119313,0.8240095753691764,0.974984723624309
10,0.16083730663798634,0.942421875,0.8868059028560618,0.8703470218387389,0.9307225562383717
11,0.15666321471333503,0.955859375,0.9073547966730371,0.8851126334054936,0.948502418000751
12,0.12654009685807976,0.965859375,0.9237195819505288,0.9009066280201299,0.9594598175462593
13,0.07666948029538617,0.970703125,0.8482956435545934,0.8034315802222218,0.9741694002355105
14,0.08235542894137325,0.9823828125,0.949366342153853,0.9232987797927099,0.981162478373943
15,0.07039557443349623,0.9715625,0.848140482983289,0.8056799678859099,0.9753938749151806
16,0.06530782973306487,0.9768359375,0.8692052616569278,0.8229850136808765,0.9802772460401085
17,0.07356274823585408,0.9844921875,0.9554026496987806,0.9310939019522653,0.9844226064905988
18,0.06533885595054016,0.988984375,0.9615416191406715,0.9378553551349352,0.989023918556101
19,0.06911362009821459,0.982109375,0.9509145383213082,0.9255016470514039,0.9819976513083981
20,0.06269146986378474,0.9858984375,0.9563413813510168,0.9326330285321308,0.9842824200743329
21,0.06476106122718192,0.985,0.955300497635312,0.9313734956073683,0.9837273210534353
22,0.06103374561629607,0.9853515625,0.9567166374562638,0.9321754245606465,0.9858775034130508
23,0.1174077698410838,0.94890625,0.9002417742030135,0.8775470037424903,0.9461612081041305
24,0.04539243311373866,0.9934765625,0.9638098175083192,0.9388590219105262,0.9937937459944967
25,0.05946720299558365,0.98515625,0.9575170507893316,0.9352758219423221,0.9837918763882934
26,0.06497617946457467,0.983828125,0.9548721173838388,0.9314426426988139,0.9831253159669063
27,0.0435299954029324,0.987890625,0.9604429921719366,0.9364799202929648,0.9884097454833856
28,0.04007605081933434,0.992421875,0.9677347119616502,0.945702442701285,0.9930719682391677
29,0.05431588891584397,0.9841015625,0.9555375596347189,0.930853348987736,0.9852136894680301
30,0.03865770210722985,0.991796875,0.9658886920614009,0.9427433750837246,0.9927042687012814
31,0.037805564319933184,0.9917578125,0.9664896860257559,0.9437918425483729,0.9926796909867396
32,0.03820988273975672,0.9919140625,0.9668246798710786,0.944312382524233,0.9927666401824127
33,0.03566992233616475,0.99296875,0.966803223987307,0.943935152248795,0.9934347596592388
34,0.03659597950627358,0.994296875,0.9657906134686789,0.9407837093623769,0.9961700641964797
35,0.038152023659495174,0.9896484375,0.9608355030228304,0.9349280089020175,0.9914069562160924
36,0.03751669116369158,0.993515625,0.9617002441539974,0.9346065339082381,0.9953664396000206
37,0.035415115342802894,0.9950390625,0.9674095533522309,0.9433589277472157,0.996623609897037
38,0.04383460692155495,0.989296875,0.9618749544599418,0.9390268769499822,0.988260688510247
39,0.036485253166320036,0.9914453125,0.966328080192057,0.9436363074778776,0.9924843740822078
40,0.03539442760382371,0.992734375,0.9629075997274071,0.9364918275786054,0.9949262703917463
41,0.03841915512224659,0.9928125,0.9630654614917347,0.9367415786460463,0.9949713134841222
42,0.03257920466850919,0.9933984375,0.9688760170683017,0.947334658190651,0.9936940692759887
43,0.03488186271846644,0.991640625,0.9671251456078314,0.9447979923676797,0.9927565020297863
44,0.03962057254202591,0.9895703125,0.9641372244330426,0.941249724657739,0.9904945185137055
45,0.029365355767022264,0.9940234375,0.96752167321576,0.9448988551482884,0.9940976859786326
46,0.03263298906906129,0.9950390625,0.9615526108535102,0.9346365842643658,0.9962716216444406
47,0.0325583031057613,0.9953515625,0.9646848471082993,0.9394910397073987,0.9964310213842147
48,0.028064697949994298,0.99453125,0.9681217575641776,0.9451428030553367,0.9953835199093213
49,0.02813503796183795,0.9947265625,0.9684707884866319,0.9456976601247539,0.9955024016184172
50,0.028993366026988952,0.9930078125,0.966458504299334,0.9433350638993829,0.9934692887513776
