round,loss,accuracy,f1,precision,recall
1,0.17215910720740166,0.9452044177484984,0.6363982827624236,0.6512785523793738,0.6516815078566083
2,0.15136698176995905,0.9529936058903313,0.6701269224920167,0.681772993801562,0.6758176990600288
3,0.14965487947827177,0.9543886843634954,0.675948556578698,0.7278343556778972,0.6822450182684551
4,0.1449391282754186,0.9539624103855842,0.6723136073940357,0.7277521440478092,0.673003294636334
5,0.14160868140134936,0.9539236582057741,0.6700455899320276,0.71473405372366,0.6847447068139026
6,0.13706715897280008,0.9551249757798876,0.6680857977773156,0.7347374589890864,0.6844004212338598
7,0.13719584620569455,0.9546599496221663,0.6645084708937096,0.7355006249846201,0.6769362252040061
8,0.13713628258299884,0.9559387715559,0.6879756783146427,0.7467287226839936,0.6907429527438621
9,0.13522932581824404,0.9563262933540012,0.6801756192108404,0.7460879464421132,0.69132068603226
10,0.13345337099320081,0.9566363107924821,0.680670661798567,0.7644821102961118,0.6954545557536773
11,0.1324536849883748,0.9565588064328618,0.6849067184358303,0.7501234231598267,0.6908837376785141
12,0.13375867232694758,0.9566363107924821,0.6834974719232313,0.7263688668586501,0.696407782876932
13,0.13358956164861055,0.9571400891300136,0.6863749828781234,0.7528613354309264,0.6946861622080855
14,0.1384266662858737,0.9577601240069754,0.7054554320282327,0.7454476387108865,0.701091967464911
15,0.1325453691449788,0.9566363107924821,0.6932650047855147,0.746189701002007,0.6972258088289611
16,0.13276725449996143,0.9560937802751405,0.6794121358759591,0.7466677262849696,0.6928897290050865
17,0.13557472054237915,0.9558612671962798,0.7199875022999146,0.8007960809973552,0.7175245403441314
18,0.13067320141843142,0.9565200542530518,0.703181453285276,0.7874058085791907,0.7101417527124421
19,0.13296647240533901,0.9565975586126719,0.6846233825124627,0.7531214654144709,0.6935015373520043
20,0.13148254818486754,0.9574501065684945,0.6895045837884234,0.7444051519885134,0.692847480817133
21,0.13183851826977872,0.9566750629722922,0.6877480634551123,0.7434934883885481,0.6973114288158797
22,0.1319275566111659,0.9581476458050765,0.6953124854780357,0.7444859965816415,0.701529401394224
23,0.1305773534994111,0.9582639023445069,0.7149261317905284,0.828895130537706,0.7123010996027358
24,0.13210873585176303,0.9566750629722922,0.7170018288295723,0.804747537267812,0.7189303820853671
25,0.1328438978502193,0.9564813020732417,0.7089485636280366,0.8158027711446457,0.7086904050716651
26,0.13058824952478135,0.9588064328618485,0.7228705312354832,0.8361446847590146,0.7159496312168611
27,0.13019436832370856,0.9584576632435574,0.723518528319045,0.8293005568799544,0.7165830932287758
28,0.1317804403328787,0.9564425498934315,0.7144339899476269,0.8230880362576101,0.7122966468537283
29,0.13681907961601592,0.9572175934896338,0.7060959331826573,0.7503486746710808,0.7013761127714235
30,0.13316008991925807,0.9593877155590002,0.7073231267880493,0.7445933968000202,0.7074228012788174
31,0.13564339531648734,0.9583801588839372,0.6912266199493906,0.7521736751585386,0.7020067334039921
32,0.13280640494048082,0.9561712846347608,0.7003279057526641,0.7796155734266392,0.7045400729844606
33,0.13104707003022334,0.9588451850416586,0.7308669709483854,0.8365782247954242,0.7240021915812197
34,0.13135599417121482,0.9577601240069754,0.7332758111502018,0.794540338583118,0.7292993677380072
35,0.13283030821760797,0.9569850804107731,0.6870621951886678,0.7456944491116538,0.6978241490085038
36,0.13129291416663222,0.9577601240069754,0.7074247760158514,0.7417121558637773,0.7109204139581797
37,0.13085532280656342,0.9584189110637473,0.7225918149158943,0.8398874545356387,0.7181998442451245
38,0.1309560946915555,0.9566363107924821,0.7070141264816089,0.7918862886404957,0.7088761526374393
39,0.1400809402090534,0.9568688238713428,0.719927855112082,0.7929152161590343,0.7175703117528932
40,0.13578650714936755,0.9572175934896338,0.70416665910649,0.7514159459022576,0.7093531852090303
41,0.13582018474172863,0.957953884906026,0.7217411040740651,0.8319413590328086,0.7168047621580425
42,0.13462155451898866,0.958302654524317,0.7041891950300205,0.7557040234961706,0.7071726562028318
43,0.13154514298468073,0.9594264677388104,0.7301701200848986,0.8309794172022358,0.7214798548110586
44,0.13102212961950094,0.9584576632435574,0.7291496369987546,0.7907053906198113,0.7255708789414572
45,0.1346913213029394,0.9580701414454563,0.7164003836067832,0.8273971535955679,0.7148919190653178
46,0.14306752865372893,0.9566750629722922,0.7289703727882947,0.8224983525451871,0.7256034339378336
47,0.13253001828487213,0.9561712846347608,0.7133058943598608,0.7929399991780864,0.7132407443225175
48,0.14069734402029777,0.9567138151521023,0.6988485267941572,0.7453121553864275,0.7027975525904875
49,0.13174904932316145,0.9573338500290641,0.7149060560690815,0.8207706268683818,0.7130468433552243
50,0.13480868724858178,0.9574113543886844,0.7340056610580674,0.8047712304946496,0.7216258375320597
