round,loss,accuracy,f1,precision,recall
1,0.014453882309393578,0.996640625,0.9964413446211244,0.9962862466372453,0.9965973647427359
2,0.010740604222541066,0.9972265625,0.9970626725309207,0.9968016841980127,0.9973262869762051
3,0.008489246080659289,0.99734375,0.9971862896584456,0.9970116717372226,0.997362075493677
4,0.013264062962018921,0.99796875,0.9978489280309297,0.9975396934209182,0.9981618536236248
5,0.007484692807350795,0.9981640625,0.9980557998342127,0.9977368874263008,0.9983786381944902
6,0.00713518623831021,0.9980078125,0.9978906652130567,0.9974957508519218,0.9982916359107579
7,0.006707570263847011,0.9982421875,0.998138167973674,0.9979150313483558,0.9983632129457019
8,0.007741119051569435,0.997890625,0.997766281712207,0.9974380189956348,0.9980987103515404
9,0.006517657460923174,0.9984375,0.9983451999625783,0.9980739462483018,0.9986192817770037
10,0.0073116563907754326,0.9980078125,0.9978909938969909,0.9974204298475386,0.9983702044316307
11,0.00642298415050859,0.998125,0.9980148597954343,0.9975914172207193,0.9984452772095389
12,0.0064391972129761565,0.9984375,0.9983455229942704,0.997978759528685,0.9987174924280946
13,0.00741411256650108,0.998125,0.9980149371328264,0.997572577397309,0.9984649193397572
14,0.007086898680557255,0.99828125,0.9981802172241612,0.9977755856162565,0.9985912058839259
15,0.007301162046323916,0.9974609375,0.9973100550976208,0.9972030404518589,0.9974175061413671
16,0.006409143198076155,0.998359375,0.9982624599607072,0.9979912513876665,0.9985364963747012
17,0.008019960762440513,0.9979296875,0.9978079462018039,0.9974130976767329,0.9982088505084553
18,0.006375886458472877,0.998203125,0.9980971286427456,0.9977877394528356,0.9984102098305324
19,0.006014606808527526,0.998359375,0.9982626635539389,0.9979340725569148,0.9985954227653557
20,0.005967764766561448,0.9981640625,0.9980560274317924,0.9976799717841545,0.9984375645851449
21,0.005718063406005388,0.9983203125,0.998221055194783,0.9979594572680304,0.9984852826084407
22,0.0063648262938355085,0.9983984375,0.9983035977831896,0.9980996453077935,0.9985091416200886
23,0.00604150448450143,0.9983203125,0.9982212636781095,0.9979022450291696,0.9985442089990952
24,0.00653424842926314,0.998359375,0.9982624599607072,0.9979912513876665,0.9985364963747012
25,0.006363180825467312,0.9983984375,0.9983035313854574,0.9981188661072863,0.9984894994898705
26,0.005861655563100627,0.9984765625,0.9983863491108389,0.9981823627066952,0.9985919270223913
27,0.008089548720185798,0.9981640625,0.9980561790082975,0.9976421712538945,0.9984768488455811
28,0.006768918223802524,0.9983984375,0.9983041279888567,0.9979469129423921,0.9986662786618342
29,0.006390481711401646,0.99828125,0.9981792925968543,0.9980236509199558,0.9983358581910895
30,0.006212020633038894,0.998359375,0.9982622561175373,0.9980486886006781,0.9984775699840465
31,0.006167841688552302,0.9983203125,0.9982211247176522,0.9979403578232913,0.998504924738659
32,0.006388624881730805,0.9981640625,0.9980560274317924,0.9976799717841545,0.9984375645851449
33,0.005854971564300981,0.9983984375,0.9983039956000579,0.997984923830604,0.9986269944013979
34,0.0057623287664451284,0.9983203125,0.9982205677381764,0.9980939578406662,0.9983477876969133
35,0.005900199563426212,0.9984375,0.9983448114516857,0.9981891179944997,0.9985014289956946
36,0.0059853895115404366,0.99828125,0.9981796488046084,0.9979276671097712,0.9984340688421804
37,0.0061856391764179,0.9984375,0.9983453292545613,0.9980357854847532,0.9986585660374401
38,0.006602557276964497,0.998359375,0.9982626635539389,0.9979340725569148,0.9985954227653557
39,0.00592544966880252,0.998359375,0.9982621200831575,0.9980871237507056,0.9984382857236103
40,0.006162530961377438,0.998203125,0.9980972772069147,0.9977497319564808,0.9984494940909687
41,0.0062661394020089725,0.9983984375,0.9983039956000579,0.997984923830604,0.9986269944013979
42,0.006698036006860589,0.998046875,0.9979320650274559,0.9975276356827719,0.9983428496770183
43,0.00606052734618479,0.99828125,0.9981795064088486,0.9979659744254878,0.998394784581744
44,0.006821689866469068,0.998359375,0.9982619839375763,0.9981256739310513,0.9983990014631738
45,0.007027540987210774,0.9983984375,0.9983041279888567,0.9979469129423921,0.9986662786618342
46,0.008392084647530669,0.9975390625,0.9973919010204961,0.9974604665890132,0.997323512371706
47,0.0077168200044833825,0.998203125,0.998097351443411,0.9977307712032004,0.998469136221187
48,0.006505643433373306,0.9984375,0.9983448114516857,0.9981891179944997,0.9985014289956946
49,0.010540263786023445,0.9980859375,0.9979721953812835,0.9978650381213685,0.9980797893597876
50,0.007149389885697212,0.9983203125,0.9982208464555402,0.9980169279088917,0.9984263562177862
