round,loss,accuracy,f1,precision,recall
1,0.029054968471909394,0.9956939172594176,0.993969483145586,0.992464465373749,0.9955137671669847
2,0.016023851314666878,0.9963318554432076,0.9946816500544047,0.9926461819713466,0.9967750350822037
3,0.015218079543796913,0.9964913399891551,0.9948810583137153,0.9927535019883226,0.9970710841391093
4,0.014461619735176401,0.9965870307167235,0.9949936262712232,0.9928517942538152,0.9971983824228842
5,0.01505106961156595,0.9965232368983445,0.994898710926292,0.9926294781057656,0.9972388373011775
6,0.015039596435648289,0.9965232368983445,0.9949159849023372,0.9925812048731291,0.9973254449217468
7,0.014145204271357736,0.9968103090810501,0.9953599460050507,0.993268218054075,0.9975119778778572
8,0.01373917211998673,0.9968422059902395,0.9954188996826467,0.9933648546317974,0.9975309069252595
9,0.014053246295330078,0.9969059998086185,0.9955097937803747,0.9934927040165713,0.9975823891515919
10,0.013937406366926704,0.996874102899429,0.995445139535085,0.9934052439101911,0.9975425635044356
11,0.013449563633843895,0.996874102899429,0.9954722102807085,0.9934692661132376,0.997530225974592
12,0.013342400855645935,0.9969059998086185,0.9955041180994432,0.9935019803167675,0.997561492551838
13,0.013164783312129304,0.9969059998086185,0.9955041180994432,0.9935019803167675,0.997561492551838
14,0.013348978567633063,0.9969378967178081,0.9955417015991093,0.9935254182201012,0.997613655728838
15,0.013438732461926516,0.9969378967178081,0.9955417015991093,0.9935254182201012,0.997613655728838
16,0.013341719334427923,0.9969378967178081,0.9955417015991093,0.9935254182201012,0.997613655728838
17,0.013128361466350564,0.9969378967178081,0.9955417015991093,0.9935254182201012,0.997613655728838
18,0.012981067006115902,0.9969378967178081,0.9955417015991093,0.9935254182201012,0.997613655728838
19,0.012924679046591598,0.9969378967178081,0.9955417015991093,0.9935254182201012,0.997613655728838
20,0.01291529286812484,0.9969378967178081,0.9955417015991093,0.9935254182201012,0.997613655728838
21,0.013338811003512648,0.9969378967178081,0.9955417015991093,0.9935254182201012,0.997613655728838
22,0.01299878037911731,0.9969378967178081,0.9955417015991093,0.9935254182201012,0.997613655728838
23,0.013307328243192192,0.996874102899429,0.9954237693571552,0.9933320452358023,0.9975757976340334
24,0.013362956989474154,0.9969378967178081,0.9955417015991093,0.9935254182201012,0.997613655728838
25,0.012569856933285179,0.9969697936269976,0.9955736168238937,0.993556530543796,0.9976462089077682
26,0.013115784863143666,0.9969697936269976,0.9955736168238937,0.993556530543796,0.9976462089077682
27,0.012680615686180225,0.997001690536187,0.9956055249512138,0.9935892454018287,0.9976774754850143
28,0.012865102585895278,0.9969697936269976,0.9955736168238937,0.993556530543796,0.9976462089077682
29,0.013119065991514557,0.9969697936269976,0.9955736168238937,0.993556530543796,0.9976462089077682
30,0.012967360409114547,0.997001690536187,0.9956055249512138,0.9935892454018287,0.9976774754850143
31,0.01276810002157937,0.997001690536187,0.995611024338491,0.9936079408922679,0.9976691808375429
32,0.013150072320050877,0.997001690536187,0.9956055249512138,0.9935892454018287,0.9976774754850143
33,0.012599638865255785,0.9970335874453765,0.9956429324658109,0.9936406557503008,0.9977004474147888
34,0.012418879335502264,0.9969697936269976,0.9955453864225275,0.9935679874574611,0.9975761905821415
35,0.012654839547296546,0.997001690536187,0.9955827939371247,0.993619397805933,0.997599162511916
36,0.012692132957672896,0.9970335874453765,0.9956429324658109,0.9936406557503008,0.9977004474147888
37,0.012704482219693163,0.9971611750821345,0.9958044395818183,0.993750814798988,0.9979164286491534
38,0.012733798772286035,0.9971611750821345,0.9957818970099939,0.9937529865332566,0.9978673069232807
39,0.012544322665273814,0.997193071991324,0.9958420100125911,0.993774245921573,0.9979685918261535
40,0.01242846634009083,0.997193071991324,0.9958193110755191,0.9938043907496081,0.9978902788530555
41,0.012314747108436726,0.997193071991324,0.9958193110755191,0.9938043907496081,0.9978902788530555
42,0.01260002064612053,0.9971611750821345,0.9957818970099939,0.9937529865332566,0.9978673069232807
43,0.012596176048897864,0.997129278172945,0.9957229184456357,0.9936562501266804,0.9978483778758784
44,0.012264986550846374,0.997193071991324,0.9957977530616894,0.9937590905172422,0.9978943217354278
45,0.012939817265337347,0.997193071991324,0.995786736762997,0.9937217848046539,0.9979109110303703
46,0.01247115927352965,0.9971611750821345,0.9957548274548929,0.993689009959433,0.9978796444531244
47,0.012416719209325463,0.9971611750821345,0.9957548274548929,0.993689009959433,0.9978796444531244
48,0.012663869209119492,0.9971611750821345,0.9957548274548929,0.993689009959433,0.9978796444531244
49,0.012177463856529047,0.997065484354566,0.9956195477702949,0.9936191683940705,0.9976753197979359
50,0.012476306000581508,0.997129278172945,0.9957229184456357,0.9936562501266804,0.9978483778758784
