round,loss,accuracy,f1,precision,recall
1,0.02916440628603263,0.9962680616248285,0.9945926705346546,0.9923880365377747,0.9968642912057922
2,0.015453305518065884,0.9965232368983445,0.9949990593927382,0.9930510388282736,0.9969999475865868
3,0.014138248935567975,0.9964594430799656,0.9948782637159704,0.9930646901685154,0.9967389952863905
4,0.013699879700553981,0.9967784121718606,0.9952768906360473,0.9933033675636836,0.9973044753563454
5,0.014304688427624569,0.996682721444292,0.9951646681994428,0.9931490793620763,0.9972355595670214
6,0.013842059843916605,0.996874102899429,0.9954295633399255,0.9937521091166241,0.997146070980586
7,0.012996319766568447,0.996555133807534,0.9950154437399946,0.9933773891500874,0.9966905309310652
8,0.013185098472182721,0.9965870307167235,0.995039032961494,0.9931923901396271,0.9969322897614199
9,0.012252666015802919,0.996874102899429,0.995454985660749,0.9935181996955613,0.9974436183540227
10,0.012315188281040442,0.9969697936269976,0.9956034881428033,0.9938740123684194,0.9973745778795208
11,0.011993836989743543,0.9969059998086185,0.9955139967402749,0.993613557849785,0.9974638340031093
12,0.01251925588313735,0.9968422059902395,0.9954132317163504,0.9933725297066612,0.9975112969271897
13,0.012107097563930608,0.9969059998086185,0.9954602877809345,0.9938594761875826,0.9970962683040459
14,0.011828217497284323,0.9970335874453765,0.9956528156175319,0.9937537868641835,0.9976015022643758
15,0.011396254398575023,0.9969059998086185,0.9955170805834831,0.9938109930509431,0.9972629229991563
16,0.0121464317431912,0.996874102899429,0.9954270681220215,0.9934736335916273,0.9974319825228465
17,0.011505773681020338,0.9971611750821345,0.995817507089051,0.9940609434524453,0.9976165724947873
18,0.011114842305135717,0.997065484354566,0.9957161085589233,0.9939722746709574,0.9975018761632954
19,0.011072990793988663,0.9970335874453765,0.9956539435978554,0.9936797451930033,0.9976825715181619
20,0.011194150053490793,0.997129278172945,0.9957774089422678,0.9942438573600288,0.9973438883157645
21,0.011087143478761148,0.9970973812637556,0.9957223005047813,0.9938098736170006,0.9976849320186217
22,0.010786833486077162,0.9970973812637556,0.995753692230477,0.9939956171741035,0.9975540393402955
23,0.010700818954949587,0.997065484354566,0.995730825298725,0.9941303709852337,0.9973666761801576
24,0.010534308855187524,0.997129278172945,0.99583308245204,0.9942701762058969,0.9974294737570888
25,0.010720913167790608,0.997065484354566,0.9957162662482697,0.9939426349835702,0.9975323540122053
26,0.0107743372884952,0.997129278172945,0.9957800736153333,0.9940094050613006,0.9975936005650128
27,0.0106955918376605,0.9971611750821345,0.9958414677422264,0.9939280173013233,0.9978051459688968
28,0.010587916901055424,0.997129278172945,0.9957943287587124,0.9942443095867379,0.9973773868678014
29,0.010453714924322339,0.9972568658097031,0.9959100795516794,0.9939603533123221,0.9979125698321627
30,0.010485921340393473,0.997193071991324,0.9959093201556206,0.9942403236901542,0.9976161559665592
31,0.010563842961178876,0.9971611750821345,0.9958091722466387,0.9943034931726852,0.9973472502474694
32,0.010413603931673487,0.9972249689005135,0.9959629149624759,0.9943188209281851,0.9976433796614328
33,0.010242475421963564,0.9972568658097031,0.996019620954048,0.9946523641996574,0.9974125964595868
34,0.010596985581577458,0.997129278172945,0.9958084811218352,0.9939697186644545,0.9976928101378649
35,0.010374472672098645,0.9972249689005135,0.9959175501833517,0.9939271505958829,0.997962636931142
36,0.010182246041927094,0.997193071991324,0.9958765848178611,0.9941581829660785,0.9976355015421897
37,0.01004291298723631,0.9972568658097031,0.9959129561957044,0.9942124928691963,0.9976545629354432
38,0.010098097664686305,0.997129278172945,0.9958014178768235,0.9941100018142779,0.997532461789874
39,0.009965676464019253,0.9972887627188926,0.9960299768874182,0.9941287742222752,0.9979808850278769
40,0.010493634217145813,0.9974801441740295,0.9961999470574117,0.9942515903531308,0.9982017186209502
41,0.010120287261374303,0.99744824726484,0.9961906378607344,0.9946682823502769,0.9977449771553558
42,0.010530666455686847,0.9973525565372715,0.9961166389760753,0.9946178743866291,0.9976458479395615
43,0.010193304230879923,0.9973525565372715,0.9961176594567791,0.9945396295102176,0.9977294903967162
44,0.009890565503876422,0.9973525565372715,0.996092564145475,0.9947797034816664,0.9974293698199108
45,0.01005812092960337,0.9973525565372715,0.9961119827740909,0.994547521720751,0.9977098803986464
46,0.009710352411012722,0.997384453446461,0.9961494291928091,0.9945991626331188,0.9977328523284211
47,0.009691693925551633,0.9973525565372715,0.9960619811002551,0.994516237671393,0.9976413317520233
48,0.009862382790034714,0.99744824726484,0.9962120865985586,0.9947696032539574,0.9976838383802172
49,0.00964847075677615,0.99744824726484,0.996216622793444,0.9948657048482046,0.9975931878772754
50,0.009747589612449712,0.9975439379924085,0.9963899193138304,0.9950334791979922,0.9977711033713338
