round,loss,accuracy,f1,precision,recall
1,0.01498870550043651,0.9972249689005135,0.9958890776177575,0.9939934351021716,0.9978355227127489
2,0.011199540551813865,0.9972568658097031,0.9959018865111655,0.9941746019318177,0.9976711522303855
3,0.010238762021974648,0.9977034225383561,0.9964150899286744,0.9947129897454188,0.9981578224419564
4,0.010175266555828066,0.9977034225383561,0.9964796107434163,0.994963866577017,0.9980289288059379
5,0.00895511711448528,0.9980223916302511,0.9969368950356436,0.9955091063323848,0.9983940827749562
6,0.00896753164417932,0.9977353194475456,0.9965315746709331,0.9947406754114541,0.9983686661471729
7,0.008441193149955228,0.9980542885394406,0.9969952562221729,0.9956859290621226,0.9983293693652038
8,0.0092303444046661,0.9977353194475456,0.9965532187276909,0.9947862144142728,0.9983646232648006
9,0.008372751089456246,0.997639628719977,0.9963488638778037,0.9944308023763618,0.9983201736524373
10,0.009683376579234458,0.9980542885394406,0.9970027042523361,0.9955203917054544,0.9985162642775829
11,0.008563768204823921,0.9976715256291665,0.9964351497908146,0.9945652939301356,0.9983546698155369
12,0.008314776829191139,0.9980223916302511,0.9969106122318754,0.9953386260385665,0.9985179674074957
13,0.007969818083510095,0.9980223916302511,0.9969661047526912,0.9953948364448113,0.9985730749999101
14,0.008616203662906429,0.9977034225383561,0.9964942283888604,0.9946623801563332,0.9983735988629394
15,0.008710838097709197,0.9977034225383561,0.9965157613609835,0.9947362503175693,0.9983403647333415
16,0.009893426584229608,0.9978948039934931,0.9967850651031409,0.9954852641888505,0.9981082920976915
17,0.00891906432934698,0.9980223916302511,0.997050472269902,0.995920580476464,0.9981982173218454
18,0.008958619372791101,0.9977991132659245,0.9967238378266101,0.9953728114736795,0.9981014760068132
19,0.010266640932532593,0.997767216356735,0.9965786029320249,0.9948747600016594,0.9983231152357318
20,0.00870538049185982,0.9980542885394406,0.9969905821348795,0.9955863895227663,0.9984225930715142
21,0.009770285269932504,0.9976715256291665,0.9964818875973278,0.9948531898988558,0.9981469596485236
22,0.008274492066169443,0.9981180823578195,0.9970995212915753,0.9956445904372938,0.9985847832986167
23,0.009440976473379296,0.9981818761761986,0.9971359216858159,0.9956686680186781,0.9986343225407799
24,0.01037851369712307,0.9978629070843036,0.9968141604087969,0.995580908016642,0.9980693157759911
25,0.008857957727825,0.998149979267009,0.9971975067719535,0.9957940869192624,0.9986291811914495
26,0.010900893432144922,0.997831010175114,0.9967501750485069,0.9953861755416159,0.9981410372315304
27,0.009112494165016175,0.997767216356735,0.9966590133753656,0.9952556787075858,0.9980908416068821
28,0.010110825054260484,0.9977353194475456,0.9965965970444891,0.9948793424675569,0.9983552508983715
29,0.008765762892207676,0.9976077318107875,0.9963601326771976,0.9944903939178364,0.9982795347087623
30,0.008777351551390401,0.9977034225383561,0.9965024585139695,0.9949030893149681,0.9981377196279457
31,0.009385517543238705,0.9976715256291665,0.9964921369630534,0.9949446946483392,0.9980732189211021
32,0.008327215960745695,0.9983094638129565,0.9973569082613757,0.9960063629236056,0.9987336916108313
33,0.008253070335750116,0.9983732576313356,0.9974918238270154,0.9962557545191519,0.9987491834268781
34,0.00800998206766727,0.9982456699945775,0.9973083914780697,0.9961032333510905,0.9985346718715171
35,0.007613689567170703,0.9982137730853881,0.9972046201213938,0.9959596456276059,0.9984719505822988
36,0.00818666669858919,0.9982137730853881,0.9972177140142844,0.9957640133315759,0.998702373314055
37,0.009027221683754059,0.9978948039934931,0.9967671199472063,0.9951042012788864,0.9984696630474863
38,0.007690352367185493,0.9980223916302511,0.9969661047526912,0.9953948364448113,0.9985730749999101
39,0.007472326012340763,0.9983413607221461,0.9974040410867565,0.9962269184620738,0.9986018535593981
40,0.008041671100542836,0.9976715256291665,0.9964783148554863,0.9946846668735716,0.9983173928035669
41,0.007621869538011196,0.9980542885394406,0.9970035838340877,0.9954465808211794,0.9985960469296847
42,0.007940160147091325,0.9980223916302511,0.996986042188,0.9956190828139675,0.9983789889644247
43,0.0101290792363909,0.9978629070843036,0.9967625892261673,0.9951111116691166,0.9984526769842536
44,0.008575334610789031,0.9979267009026825,0.9968264162918454,0.9951733147643667,0.998517783342114
45,0.009166953526125088,0.9981818761761986,0.9971953690451802,0.9959003607088529,0.9985151371730978
46,0.007801182577010553,0.9981180823578195,0.9971003833512351,0.9955674929985391,0.9986671391540871
47,0.007629107821250604,0.9983732576313356,0.9974690131707549,0.9963460885137785,0.9986112013576449
48,0.008244559139567356,0.9980223916302511,0.9970096488590211,0.9954869290367249,0.9985649892351655
49,0.008343590880274648,0.9981180823578195,0.9970882979216691,0.9956318559789297,0.9985747545497027
50,0.008403659704230041,0.9978629070843036,0.9967465267422219,0.9950574674399816,0.9984763298646956
