round,loss,accuracy,f1,precision,recall
1,0.05049754213411169,0.9965232368983445,0.994962711497763,0.9928200468476778,0.9971683261596097
2,0.023874805408008383,0.9962680616248285,0.994771490104885,0.9935978003075114,0.9959664939099258
3,0.020171742694225423,0.9963956492615865,0.994787719631577,0.9932532094908708,0.9963549413974425
4,0.0481382065361229,0.9932378552518261,0.9908360708631772,0.9910666512561866,0.9906328130900874
5,0.025799749154660632,0.9972568658097031,0.99596178234508,0.994322774872451,0.9976381825232271
6,0.011929012290104811,0.997065484354566,0.9955313448546684,0.9939411368417128,0.9971584566790408
7,0.021420557311616576,0.9973525565372715,0.9960630505892034,0.9944382397589627,0.997724974209178
8,0.019492567623877896,0.9963318554432076,0.9945293709859288,0.9919696935943487,0.99717928266669
9,0.0202535285633655,0.9972249689005135,0.9959460367780353,0.9943170307720828,0.9976111677110803
10,0.014818273330878194,0.9972249689005135,0.9958177600614504,0.9942587682156407,0.9974104851006288
11,0.021117655068408542,0.9974163503556506,0.9960694864533726,0.9941488753011436,0.9980422846745356
12,0.012349077800319939,0.9978948039934931,0.9968508925227227,0.9956818251976172,0.9980391230975207
13,0.020845316022782768,0.997193071991324,0.9958039503732828,0.9936731720216984,0.9979975186509397
14,0.011712495432209463,0.9980542885394406,0.9970281422983338,0.9957961837341452,0.9982821191440323
15,0.017106028055622006,0.997512041083219,0.9962078343490326,0.9944453875122299,0.9980152204768611
16,0.019090873324441815,0.996427546170776,0.9946211451823538,0.9926941869684692,0.996600707081232
17,0.026032848763422715,0.9962042678064496,0.9947333702174489,0.9933773367781045,0.9961217095370132
18,0.015257827417323587,0.9972887627188926,0.9959161731312719,0.9938272889162358,0.9980664344402636
19,0.046858265701344624,0.9958852987145546,0.9941936931517296,0.9938461870309002,0.9945533169800855
20,0.01306423288951309,0.9979267009026825,0.9967819435175219,0.9951867296937503,0.998414322004163
21,0.025176302269098182,0.9975758349015981,0.9964183941144134,0.994980468075095,0.9978878581050284
22,0.014349635380927844,0.9977353194475456,0.9964934443388208,0.9946070137307665,0.9984293574225532
23,0.017867971188054905,0.997831010175114,0.9968190506697318,0.9958374001974436,0.9978152194157928
24,0.017857306519271438,0.997193071991324,0.9957220692279646,0.9936163913679693,0.9978925618285776
25,0.02419274102753612,0.997384453446461,0.996170749895193,0.9952476412655357,0.9971082565957008
26,0.011363806180669988,0.99744824726484,0.9961464422720981,0.9941734293201757,0.9981744949260766
27,0.023063466787926753,0.9976077318107875,0.9964936045677001,0.9956453882056764,0.9973527998461538
28,0.00897912695161557,0.99808618544863,0.9970544681247948,0.9958096114003717,0.9983216803687494
29,0.01540811769993112,0.9969697936269976,0.9956946403413001,0.995221492028068,0.9961739485239178
30,0.026797661785306234,0.9974801441740295,0.9961728330268346,0.9941857583249764,0.998215342752478
31,0.009621538845487727,0.997831010175114,0.9968123940232909,0.9959540015635993,0.9976827757133429
32,0.01459005660320182,0.9980223916302511,0.9969662028730929,0.9953663833493518,0.9986022662471354
33,0.016372662137267038,0.9958534018053651,0.9943408758325565,0.9943794131471202,0.9943128252406402
34,0.03550205425184856,0.9940990717999426,0.9912610789737809,0.9870121398505081,0.9957757177159299
35,0.02015816073263871,0.9963956492615865,0.9949912953921632,0.9945002647269099,0.9954914812371132
36,0.026978028465223475,0.9974801441740295,0.9962736764450429,0.9946349831065693,0.997949906473499
37,0.028671105073528817,0.9960128863513126,0.9945136334091603,0.9939816612578921,0.9950583370919398
38,0.018058692620939176,0.9974163503556506,0.9960808050572246,0.9941334960185587,0.998081504670675
39,0.03977304648628738,0.996746515262671,0.9953758739419102,0.9949031637269707,0.9958573991659118
40,0.01360943616998372,0.9979267009026825,0.9968053621651101,0.9951358480744564,0.9985167353574615
41,0.02309741649894824,0.9969059998086185,0.9955813337734578,0.9950252164934058,0.9961464401770305
42,0.016403894722938128,0.9951197728940065,0.9926659853940963,0.9891007224113245,0.9964146227411981
43,0.013575980048326042,0.9977991132659245,0.9967303360048055,0.9958579592869622,0.9976147249400679
44,0.015005421557007658,0.9977034225383561,0.9965355239921898,0.9949334808101745,0.9981728967417128
45,0.01717452716388531,0.9975439379924085,0.9963832637671642,0.9956932161384958,0.9970804761372208
46,0.011403129483494272,0.997129278172945,0.9958883161964174,0.9953910712152292,0.996392005088303
47,0.019673062767994742,0.9977353194475456,0.9965428477797665,0.9952911128798105,0.9978190977435586
48,0.010835063321182838,0.9976077318107875,0.9964089145906769,0.9951404439743324,0.9977009839406492
49,0.035045824836985595,0.9970973812637556,0.9958221324995652,0.9944207201453562,0.9972533544680809
50,0.011006870759475689,0.99808618544863,0.997130893078554,0.9960961928091386,0.9981814708637068
